movie_ID;num_critic_for_reviews;picture_type;duration;director_facebook_likes;actor_1_facebook_likes;actor_2_facebook_likes;actor_3_facebook_likes;movie_facebook_likes;num_voted_users;language;num_user_for_reviews;budget;origin_country;title_year;movie_rating;aspect_ratio;countries_launched_in;content_rating;gross
5359;130.0;Color;88.0;0.0;439.0;251;129;0;34200.0;English;1.0;6729276.63;USA;2004;6.2;1.89;19.0;R;7764027.0
5360;131.0;Color;156.0;0.0;0.0;332;521;0;47024.0;English;387.0;23474734.23;USA;2001;7.0;1.89;34.0;PG;27796042.0
5361;385.0;Color;106.0;0.0;13000.0;240;175;42000;180479.0;English;411.0;393200414.0;USA;2011;6.6;2.39;29.0;PG-13;75638743.0
5362;224.0;Color;95.0;17.0;838.0;722;594;30000;49207.0;English;174.0;232042141.0;USA;2014;7.2;1.89;12.0;PG;76137505.0
5363;358.0;Color;102.0;67.0;0.0;1186;1225;0;148471.0;English;458.0;122403407.4;USA;2012;7.6;2.39;25.0;PG-13;25040293.0
5364;350.0;Color;93.0;0.0;0.0;0;0;7120;158815.0;English;223.0;57290719.04;USA;2003;7.4;1.89;1.0;R;26005908.0
5365;577.0;Color;90.0;47.0;21.0;0;0;76200;140820.0;English;394.0;14638969.26;USA;2015;8.7;2.39;1.0;R;13401683.0
5366;1.0;Color;125.0;36.0;4680.0;823;436;0;22.0;English;21.0;16632757.05;USA;2002;4.4;2.39;2.0;R;4700361.0
5367;1.0;Color;217.0;0.0;2141.0;111;0;0;295370.0;English;418.0;;USA;1989;9.3;1.89;14.0;;26384919.0
5368;571.0;Color;96.0;0.0;18000.0;14000;10000;0;251116.0;English;584.0;192749608.0;USA;2009;6.8;1.89;55.0;PG;137850096.0
5369;121.0;Color;96.0;0.0;262.0;198;0;694;14000.0;English;210.0;5747219.513;USA;2002;6.6;2.39;6.0;R;7022940.0
5370;1.0;Color;37.0;362.0;1502.0;1659;1090;0;144108.0;English;419.0;29268487.31;USA;2007;5.0;2.39;1.0;R;41777564.0
5371;37.0;Color;72.0;0.0;0.0;0;0;0;22.0;English;348.0;135031290.9;UK;1989;4.3;1.89;28.0;PG-13;32369970.1
5372;385.0;Color;106.0;;13000.0;240;175;42000;180479.0;English;411.0;393200414.0;;2011;6.6;1.89;29.0;PG-13;75638743.0
5373;93.0;Color;135.0;101.0;23616.0;0;53;0;22241.0;English;202.0;49783684.96;USA;2002;5.7;1.89;3.0;R;25528495.0
5374;76.0;Color;;73.0;12349.0;3349;999;0;51165.0;English;143.0;13489459.03;USA;2012;6.3;2.39;12.0;R;10269307.0
5375;9.0;Color;75.0;0.0;18164.0;0;556;0;7347.0;;24.0;112128387.7;USA;1981;5.4;2.39;25.0;R;25407250.0
5376;211.0;Color;112.0;67.0;4287.0;582;0;0;64599.0;English;194.0;83520747.73;USA;2001;5.3;1.89;34.0;R;33631221.0
5377;116.0;Color;65.0;0.0;5944.0;956;814;0;22.0;English;10.0;43071033.42;USA;2011;3.5;2.39;26.0;R;15519841.0
5378;143.0;Black and White;88.0;22947.0;29894.0;890;740;0;218331.0;English;341.0;175747238.8;USA;2005;6.7;1.89;90.0;PG-13;90454043.0
5379;98.0;Color;107.0;0.0;29979.0;21054;650;831;4335.0;English;197.0;13797712.87;USA;2001;6.3;1.89;9.0;R;22433915.0
5380;121.0;Color;121.0;240.0;0.0;0;679;7453;22.0;English;432.0;99579046.81;UK;2009;6.2;2.39;34.0;R;34014398.0
5381;229.0;Color;96.0;262.0;34017.0;16845;1239;42249;;English;206.0;;USA;1998;6.8;1.89;74.0;NC-17;63910583.0
5382;364.0;Black and White;160.0;1353.0;0.0;0;0;23797;169633.0;French;689.0;5010382.721;UK;1929;9.3;2.39;11.0;R;2643500.0
5383;326.0;Color;123.0;0.0;3209.0;1065;1067;0;216090.0;English;671.0;20598505.57;USA;1991;6.8;1.89;78.0;PG-13;173585516.0
5384;84.0;Color;82.0;0.0;0.0;0;0;1367;9282.0;English;52.0;2523912.293;USA;1980;8.5;2.39;1.0;R;2938208.0
5385;132.0;Black and White;132.0;16672.0;50733.0;16409;1068;0;123134.0;English;403.0;3215744.752;USA;1991;8.1;2.39;26.0;R;5887457.0
5386;181.0;Color;107.0;4.0;13777.0;1005;0;0;13969.0;English;10.0;4620106.951;USA;2013;7.3;2.39;32.0;R;1477002.0
5387;231.0;Color;105.0;92.0;15.0;123;14;0;;English;463.0;37286107.69;USA;2010;5.5;1.89;23.0;;35143332.0
5388;56.0;Color;90.0;23.0;847.0;591;560;327;7319.0;English;131.0;5810115.0;USA;2001;5.3;1.89;40.0;R;6755271.0
5389;202.0;Color;128.0;310.0;745.0;168;77;80000;195333.0;English;409.0;219353233.0;USA;2015;8.1;1.89;22.0;R;44988180.0
5390;230.0;Color;99.0;7.0;1187.0;402;240;17373;27121.0;English;128.0;85459652.06;USA;2014;5.3;2.39;9.0;R;27736779.0
5391;274.0;Color;100.0;35.0;10000.0;1000;306;0;212167.0;English;438.0;18525732.0;USA;2007;7.0;2.39;26.0;;28637507.0
5392;267.0;Color;104.0;0.0;261.0;833;689;0;210402.0;English;651.0;121160716.1;USA;1996;6.8;2.39;56.0;PG-13;176479157.1
5393;387.0;Color;;128.0;20094.0;767;318;31368;280060.0;English;530.0;153990995.3;USA;2011;6.2;2.39;87.0;PG-13;90755643.0
5394;1.0;Color;105.0;0.0;293.0;402;277;23;22.0;English;14.0;2599777.413;USA;2008;6.6;2.39;39.0;R;2024854.0
5395;82.0;;96.0;22.0;8210.0;2049;304;513;10568.0;English;141.0;13354869.94;USA;2000;5.5;1.89;7.0;R;15427192.0
5396;1.0;Color;91.0;25.0;976.0;606;533;0;10235.0;English;63.0;49186200.25;USA;1992;6.2;1.89;41.0;PG-13;32055248.0
5397;288.0;Color;129.0;209.0;11000.0;11000;886;15000;97270.0;English;366.0;75172873.0;USA;2016;6.9;1.89;54.0;PG-13;64685359.0
5398;27.0;Color;115.0;742.0;23572.0;974;23;0;57429.0;English;344.0;8343181.928;USA;2002;6.1;1.89;33.0;R;31252964.0
5399;267.0;Color;83.0;19.0;0.0;0;0;37636;105401.0;English;348.0;16327970.71;USA;2009;8.0;1.89;10.0;R;9437933.0
5400;45.0;Color;82.0;0.0;0.0;18;136;721;16521.0;English;149.0;2112495.825;UK;1992;5.9;1.89;1.0;R;4814244.0
5401;343.0;Color;97.0;0.0;30459.0;27131;435;0;133374.0;English;421.0;15533764.11;USA;2011;7.6;2.39;4.0;R;5480996.0
5402;35.0;Color;47.0;38.0;0.0;908;785;397;5444.0;English;78.0;8883597.84;USA;2007;4.8;2.39;1.0;R;6982680.0
5403;238.0;Color;128.0;0.0;29000.0;149;135;0;174248.0;English;263.0;13661681.0;USA;2008;7.1;2.39;27.0;PG-13;39380442.0
5404;36.0;Color;114.0;61.0;20000.0;797;407;638;14786.0;English;103.0;11014605.0;USA;1999;6.1;1.89;24.0;R;18653615.0
5405;650.0;Color;95.0;385.0;13302.0;2394;1036;0;284329.0;English;479.0;216749511.2;USA;2007;6.1;1.89;87.0;PG-13;112703470.0
5406;1.0;Color;91.0;0.0;925.0;1008;946;0;22.0;English;97.0;39491073.72;USA;2001;1.6;1.89;11.0;NC-17;27141959.0
5407;517.0;Color;124.0;294.0;0.0;205;428;0;;English;419.0;299671393.0;;2008;6.4;1.89;79.0;PG-13;103338338.0
5408;61.0;Color;104.0;11.0;1014.0;83;68;0;3299.0;English;89.0;11160210.59;USA;1979;6.8;2.39;8.0;R;6000000.0
5409;620.0;Color;78.0;262.0;15389.0;0;208;13025;313826.0;English;1304.0;326458750.9;UK;2003;9.2;2.39;88.0;NC-17;145000989.0
5410;217.0;Color;101.0;12.0;1038.0;374;338;787;46205.0;English;246.0;8818475.654;USA;2006;6.9;1.89;2.0;R;12570442.0
5411;435.0;Color;109.0;56.0;81.0;153;274;0;38562.0;English;230.0;1016626.688;USA;2011;7.0;2.39;1.0;R;2981638.0
5412;35.0;Color;105.0;39.0;267.0;225;183;88;746.0;English;27.0;819878.0;USA;2005;6.5;2.39;11.0;R;3123749.0
5413;240.0;Color;94.0;117.0;0.0;0;928;0;32474.0;English;133.0;148851091.8;USA;1998;5.8;1.89;16.0;PG-13;46611204.0
5414;131.0;Color;78.0;389.0;1221.0;745;462;0;61326.0;English;95.0;1885741.623;USA;2014;5.1;1.89;31.0;R;30538669.0
5415;149.0;Color;107.0;26.0;1017.0;409;571;17575;121619.0;English;676.0;196440577.4;;2005;8.5;1.89;50.0;R;60060455.48
5416;153.0;Color;104.0;1156.0;2607.0;902;0;0;62015.0;English;460.0;14620730.57;USA;1994;8.9;1.89;1.0;R;14879556.0
5417;1.0;Color;94.0;0.0;0.0;0;0;0;22.0;English;1.0;41940466.16;USA;1965;4.3;1.89;1.0;R;16118077.0
5418;633.0;Color;108.0;0.0;20000.0;15000;1000;106000;184607.0;English;1140.0;331222441.0;USA;2010;8.0;1.89;89.0;PG-13;106952327.0
5419;141.0;Color;83.0;0.0;10700.0;1012;677;12028;16260.0;French;36.0;9631634.782;USA;2014;5.4;2.39;13.0;R;5895238.0
5420;159.0;Color;110.0;425.0;3000.0;466;148;14000;39357.0;English;113.0;17156589.0;USA;2014;6.8;2.39;35.0;R;28831145.0
5421;102.0;Color;119.0;165.0;974.0;579;530;1284;31465.0;English;162.0;3532133.595;UK;1997;8.1;1.89;7.0;R;8888143.0
5422;55.0;Black and White;128.0;34.0;;889;688;0;;English;105.0;10506984.33;USA;1999;5.9;2.39;9.0;PG-13;22326247.0
5423;273.0;Color;80.0;;2000.0;904;816;16000;104089.0;English;319.0;31249503.0;USA;2010;6.3;2.39;27.0;R;33583175.0
5424;171.0;Color;92.0;255.0;26000.0;1000;447;0;117681.0;English;460.0;13671199.0;USA;2002;6.8;2.39;8.0;PG-13;25296447.0
5425;102.0;Color;106.0;357.0;23000.0;1000;883;0;26846.0;English;193.0;35675574.0;USA;2000;5.6;1.89;32.0;R;35007180.0
5426;1.0;Color;131.0;751.0;53.0;546;429;12757;22.0;English;139.0;;USA;2015;7.0;1.89;42.0;PG;34522221.0
5427;245.0;Color;;70.0;13006.0;1144;1241;0;49940.0;English;104.0;73100102.4;USA;2004;5.1;1.89;61.0;PG;40559930.0
5428;117.0;Color;56.0;300.0;6549.0;1056;625;0;53443.0;English;261.0;11069415.35;USA;2009;5.4;2.39;61.0;PG-13;57651794.0
5429;1.0;;72.0;111.0;13898.0;0;655;0;27481.0;English;75.0;454355.4871;USA;2010;7.3;1.89;6.0;R;229094.0
5430;288.0;Color;112.0;10.0;33137.0;1654;1324;0;74030.0;English;450.0;26884043.67;USA;2002;4.5;2.39;1.0;R;17266505.0
5431;457.0;Color;97.0;842.0;0.0;0;0;0;27501.0;English;583.0;301645198.2;USA;2008;3.9;1.89;50.0;PG-13;83552429.0
5432;43.0;Color;120.0;155.0;344.0;242;240;0;38949.0;English;112.0;54883018.0;USA;1993;7.1;1.89;33.0;PG-13;36733909.0
5433;523.0;Color;88.0;61.0;0.0;0;209;81984;71892.0;English;143.0;229377465.1;UK;2014;6.0;1.89;45.0;PG-13;71588220.0
5434;401.0;Color;143.0;240.0;0.0;238;48;0;113386.0;English;134.0;86550695.65;USA;1985;5.5;2.39;49.0;PG-13;50016394.0
5435;198.0;Color;119.0;186.0;22182.0;963;858;17788;42083.0;English;125.0;29266.06371;USA;2014;6.1;1.89;16.0;R;22451.0
5436;763.0;Color;123.0;791.0;63539.0;1121;1126;27512;314072.0;English;103.0;255505151.9;USA;1984;8.3;1.89;3.0;PG-13;95860116.0
5437;624.0;Color;88.0;440.0;0.0;0;0;21472;242116.0;English;706.0;116807014.6;USA;1971;7.3;2.39;78.0;NC-17;148170000.0
5438;120.0;Black and White;90.0;0.0;0.0;0;0;0;5374.0;;169.0;12422.14219;USA;2003;7.5;2.39;2.0;R;110536.0
5439;47.0;Color;78.0;0.0;25487.0;1063;1077;0;88573.0;English;284.0;63291373.53;USA;2008;5.3;1.89;24.0;R;44867349.0
5440;53.0;Color;37.0;42.0;682.0;112;0;0;9276.0;Others;20.0;112430.6486;UK;2006;7.7;2.39;4.0;R;145109.0
5441;182.0;Color;97.0;0.0;0.0;3449;1713;60339;69402.0;English;182.0;64429698.42;USA;1999;7.8;2.39;45.0;PG-13;42478175.0
5442;104.0;Color;112.0;18451.0;23816.0;942;326;0;67049.0;English;225.0;70457.70303;USA;1970;7.5;1.89;24.0;R;32645.0
5443;412.0;Color;96.0;141.0;226.0;0;0;85861;201290.0;English;344.0;113547057.7;USA;2013;7.1;2.39;54.0;PG-13;66359959.0
5444;402.0;Black and White;65.0;1007.0;7928.0;774;674;0;166539.0;French;611.0;1220.669516;UK;1999;9.2;1.89;1.0;R;84961.0
5445;614.0;Color;38.0;352.0;0.0;0;28;9364;295459.0;English;;155790602.7;USA;1978;7.4;2.39;75.0;PG-13;113502246.0
5446;322.0;Color;65.0;0.0;571.0;534;535;28256;65041.0;English;1.0;76621788.95;USA;2004;3.7;1.89;1.0;PG-13;34350553.0
5447;56.0;Color;133.0;162.0;2861.0;1349;1180;1285;5974.0;English;113.0;1812265.154;USA;2002;5.7;2.39;37.0;R;17378977.0
5448;34.0;Color;91.0;0.0;0.0;0;0;718;22.0;English;1.0;13356533.74;USA;1986;7.8;1.89;1.0;R;9054736.0
5449;325.0;Color;98.0;0.0;0.0;0;0;20532;29405.0;French;134.0;1571.365484;USA;2011;8.7;1.89;49.0;R;484221.0
5450;657.0;Color;123.0;12000.0;18000.0;10000;665;0;81026.0;English;763.0;89140342.0;USA;1995;7.3;2.39;92.0;PG-13;91400000.0
5451;231.0;Color;120.0;19.0;;11000;9000;16000;84481.0;English;134.0;124945272.0;USA;2016;6.1;1.89;23.0;PG-13;47952020.0
5452;64.0;Color;113.0;58.0;331.0;27;9;0;9913.0;French;38.0;208914.0;USA;2002;7.7;1.89;25.0;R;146402.0
5453;105.0;Color;100.0;6.0;8075.0;975;1201;0;105958.0;English;549.0;19453784.15;USA;1998;5.3;1.89;49.0;R;37882551.0
5454;499.0;Black and White;127.0;630.0;9692.0;911;141;0;69251.0;;560.0;222131045.5;USA;1991;7.3;1.89;;PG;107458785.0
5455;184.0;;107.0;0.0;0.0;0;0;0;112527.0;;471.0;3661093.912;USA;1999;8.3;2.39;8.0;R;13622333.0
5456;92.0;Color;141.0;308.0;20687.0;820;764;585;42260.0;English;294.0;19784427.23;USA;1999;5.1;2.39;1.0;R;8406264.0
5457;114.0;Color;99.0;4.0;1000.0;233;201;0;9376.0;English;74.0;11543.0;USA;2008;5.2;1.89;18.0;R;18378.0
5458;111.0;Color;119.0;20.0;445.0;166;68;1270;24327.0;English;92.0;1537699.437;USA;2004;9.2;2.39;41.0;R;1056102.0
5459;446.0;Color;;;11000.0;41;0;16807;144364.0;English;268.0;9128470.14;USA;2014;8.0;2.39;7.0;R;3675072.0
5460;65.0;;112.0;759.0;11000.0;1000;933;209;8134.0;English;123.0;10101203.0;USA;1999;6.9;2.39;15.0;R;4554569.0
5461;116.0;Color;128.0;177.0;275.0;284;165;27375;22.0;English;1.0;129491437.5;USA;1999;6.0;1.89;31.0;R;33071558.0
5462;53.0;Color;101.0;684.0;0.0;378;606;0;41919.0;English;446.0;7679517.203;USA;1995;5.9;1.89;11.0;R;14567883.0
5463;300.0;Color;141.0;0.0;626.0;45;36;0;17091.0;English;361.0;213867888.1;USA;2009;6.2;2.39;23.0;PG;43929341.0
5464;53.0;Color;87.0;0.0;0.0;645;309;737;22.0;English;180.0;13280441.47;;2003;4.5;1.89;22.0;R;20035310.0
5465;285.0;Color;105.0;160.0;852.0;521;490;4000;115650.0;English;473.0;99425840.0;USA;2006;5.6;2.39;;PG-13;34014398.0
5466;460.0;Color;88.0;68.0;0.0;0;319;24470;102846.0;English;218.0;;UK;2011;5.2;1.89;33.0;R;19059018.0
5467;102.0;Color;146.0;0.0;11365.0;0;395;130267;167534.0;English;;11130214.56;USA;1986;9.3;2.39;1.0;PG-13;28341469.0
5468;267.0;Color;129.0;555.0;18273.0;15181;1116;22182;109841.0;English;388.0;63916858.52;USA;2012;7.0;2.39;;PG;75621915.0
5469;;;98.0;0.0;177.0;0;0;16666;22.0;English;28.0;38725080.37;USA;2014;6.6;1.89;53.0;R;18381787.0
5470;1.0;Color;138.0;445.0;20371.0;1037;0;0;116333.0;English;307.0;51926287.74;USA;1996;6.3;2.39;11.0;PG-13;42044996.32
5471;238.0;Color;154.0;256.0;398.0;338;174;52766;107834.0;French;468.0;9520802.701;Others;2006;9.3;2.39;20.0;R;11284657.0
5472;80.0;Color;81.0;7.0;616.0;335;296;728;20520.0;English;;1375710.529;Others;2005;5.8;1.89;28.0;R;4777007.0
5473;112.0;Color;95.0;56.0;21538.0;15939;829;1367;50438.0;English;377.0;37807483.19;USA;2009;6.6;2.39;9.0;R;14015786.0
5474;49.0;Color;88.0;0.0;;258;227;0;1296.0;English;151.0;11967318.63;Others;1994;4.2;1.89;36.0;PG-13;36037909.0
5475;405.0;Color;91.0;0.0;26568.0;3119;651;70527;77757.0;English;95.0;4091363.488;USA;2011;7.6;1.89;9.0;R;18656400.0
5476;162.0;Color;84.0;0.0;18659.0;15683;474;0;35847.0;English;54.0;97194366.51;USA;2010;6.3;2.39;29.0;PG-13;42194060.0
5477;122.0;Color;107.0;58.0;141.0;76;47;21000;12276.0;English;117.0;12185585.0;USA;2016;6.3;1.89;34.0;PG-13;36874745.0
5478;71.0;Color;80.0;120.0;927.0;773;340;0;31694.0;English;29.0;8059.370997;UK;2014;7.7;1.89;1.0;R;37606.0
5479;163.0;Color;113.0;13.0;5000.0;629;594;0;11158.0;English;73.0;426369.0;USA;2010;7.2;1.89;22.0;R;1094798.0
5480;74.0;Color;94.0;176.0;116.0;93;46;0;23486.0;Others;249.0;717497.0;Australia;2002;7.5;2.39;12.0;R;6165429.0
5481;213.0;Black and White;123.0;968.0;0.0;260;89;4651;110779.0;English;270.0;11557954.08;Others;2002;8.2;2.39;19.0;R;21244913.0
5482;124.0;Color;145.0;198.0;236.0;164;0;0;19942.0;English;113.0;9066998.919;USA;2008;6.5;1.89;;R;4584886.0
5483;156.0;Color;101.0;0.0;0.0;61;7;46;22.0;Others;17.0;44050.52814;USA;1988;8.0;1.89;26.0;R;22434.0
5484;147.0;Color;124.0;47.0;40000.0;1000;877;13000;198066.0;English;426.0;91036004.0;USA;2001;7.6;1.89;38.0;PG-13;52937130.0
5485;87.0;Color;108.0;78.0;805.0;535;291;3689;35788.0;English;225.0;421623.7565;USA;2002;6.8;1.89;37.0;R;410241.0
5486;452.0;Color;86.0;50.0;2476.0;2492;981;0;219681.0;English;782.0;;USA;2008;5.5;1.89;86.0;PG-13;120136047.0
5487;220.0;Color;134.0;571.0;29775.0;16176;1158;0;256092.0;English;590.0;181403043.2;Others;2000;7.7;2.39;69.0;PG-13;92930005.0
5488;760.0;Color;130.0;223.0;4501.0;0;713;0;359365.0;English;507.0;122775539.1;USA;1985;7.1;2.39;97.0;PG-13;101085492.4
5489;324.0;Color;105.0;59.0;0.0;371;151;25354;79437.0;English;312.0;42762594.05;USA;2014;6.5;1.89;20.0;R;27689474.0
5490;104.0;Color;96.0;11000.0;11000.0;474;223;0;35586.0;English;131.0;698264.0;USA;1997;7.4;1.89;11.0;R;10569071.0
5491;428.0;Color;78.0;99.0;0.0;792;345;0;98042.0;English;192.0;76123984.06;USA;2008;6.5;1.89;66.0;PG-13;48291624.0
5492;193.0;Color;92.0;43.0;904.0;517;172;0;24391.0;English;61.0;407232.176;USA;2012;6.7;2.39;21.0;R;3094687.0
5493;64.0;;103.0;29.0;75321.0;596;729;1835;11486.0;English;324.0;47023837.05;USA;1976;5.3;2.39;40.0;R;34872293.0
5494;280.0;Color;109.0;276.0;0.0;727;268;0;83541.0;English;332.0;43442780.14;USA;2008;5.9;1.89;;PG-13;20981633.0
5495;760.0;Color;91.0;0.0;1257.0;444;312;0;295550.0;English;388.0;192604516.4;USA;1963;5.9;2.39;82.0;PG;80000000.0
5496;1.0;Color;110.0;534.0;0.0;530;316;1331;22.0;Dutch;1.0;18195943.71;;1977;4.5;1.89;44.0;R;4884663.0
5497;84.0;Color;327.0;564.0;884.0;805;562;0;178480.0;English;286.0;73192036.14;USA;1944;9.3;2.39;1.0;Approved;57750000.0
5498;116.0;Color;97.0;56.0;2888.0;2018;535;0;123206.0;English;339.0;132624906.4;USA;2004;6.1;1.89;53.0;PG-13;56044241.0
5499;347.0;Color;109.0;84.0;648.0;284;191;0;245450.0;English;1676.0;583556007.0;USA;2003;6.4;1.89;92.0;PG-13;150350192.0
5500;1.0;Color;78.0;0.0;13750.0;833;704;541;;English;41.0;10421203.82;USA;1991;6.3;2.39;9.0;R;3275585.0
5501;119.0;Color;103.0;81.0;2000.0;683;636;0;105478.0;English;291.0;26250527.0;USA;1990;6.2;2.39;24.0;PG-13;30669413.0
5502;262.0;Color;111.0;404.0;10031.0;23;0;13571;;English;;59131434.8;USA;2013;7.7;2.39;11.0;PG-13;40137776.0
5503;758.0;Color;103.0;0.0;0.0;956;494;0;350174.0;English;687.0;81761716.89;USA;1985;4.5;1.89;81.0;PG-13;101228120.0
5504;171.0;Color;115.0;0.0;22000.0;14049;14164;41521;62692.0;English;261.0;25824254.6;USA;1999;8.4;1.89;5.0;R;17439163.0
5505;21.0;Color;71.0;52.0;470.0;41;25;1154;2655.0;English;31.0;2801425.702;USA;2005;6.8;1.89;39.0;R;3278611.0
5506;106.0;Color;137.0;102.0;2000.0;973;877;701;;English;267.0;52568378.0;USA;2004;6.0;2.39;6.0;PG-13;22406362.0
5507;226.0;Color;104.0;996.0;1021.0;944;137;9800;35903.0;English;196.0;45682.76111;USA;2008;7.5;2.39;12.0;R;14359793.0
5508;176.0;Color;106.0;0.0;0.0;815;662;0;43457.0;English;483.0;7207692.269;USA;2004;6.1;2.39;51.0;PG;50041732.0
5509;111.0;;86.0;82.0;869.0;759;362;0;88518.0;English;409.0;113471991.0;USA;2008;2.7;2.39;46.0;PG-13;38232624.0
5510;603.0;Color;142.0;20482.0;1198.0;1087;506;0;291997.0;English;755.0;323552583.4;USA;1982;7.7;2.39;51.0;PG-13;162831698.0
5511;112.0;Color;79.0;20724.0;616.0;325;169;411;10015.0;English;27.0;211765.4052;USA;2000;7.0;1.89;7.0;R;154077.0
5512;;Color;84.0;0.0;956.0;562;0;0;63388.0;English;207.0;9011913.49;USA;1972;9.1;1.89;8.0;R;11806119.0
5513;125.0;Color;103.0;123.0;2533.0;0;5;4467;2481.0;English;;11989726.09;USA;2008;5.1;2.39;12.0;R;18004225.0
5514;147.0;Color;140.0;59.0;25190.0;1050;658;0;167466.0;English;571.0;25183164.7;USA;2000;8.3;1.89;69.0;PG;54228104.0
5515;1.0;;80.0;2.0;24791.0;571;139;0;1239.0;Others;17.0;157655.1588;USA;1997;7.6;2.39;36.0;R;277233.0
5516;500.0;Color;91.0;109.0;11533.0;0;385;0;63942.0;English;249.0;7289302.205;USA;1982;6.3;1.89;52.0;R;63408614.0
5517;47.0;Color;178.0;148.0;8254.0;3093;1030;12391;42246.0;French;285.0;902773.432;USA;2012;6.9;1.89;31.0;R;3047539.0
5518;338.0;Color;82.0;0.0;387.0;377;292;0;66385.0;English;275.0;101000021.0;China;2011;5.4;2.39;5.0;R;40990055.0
5519;645.0;Color;98.0;119.0;0.0;175;10;0;251394.0;English;1083.0;46221263.64;USA;2015;7.6;2.39;52.0;PG;117224271.0
5520;99.0;Color;107.0;373.0;0.0;0;0;0;13782.0;English;106.0;728835.7926;USA;2011;6.9;2.39;11.0;R;352786.0
5521;701.0;Color;121.0;84.0;475.0;0;0;0;254874.0;English;2262.0;582610379.6;USA;2005;6.9;2.39;25.0;PG-13;150350192.0
5522;12.0;Color;143.0;162.0;512.0;14;5;1;914.0;English;18.0;1383342.114;Others;1995;5.2;2.39;12.0;R;2474000.0
5523;362.0;Color;131.0;0.0;24423.0;1674;923;32158;203040.0;English;182.0;59561473.84;USA;2013;6.1;2.39;10.0;R;25121291.0
5524;222.0;Black and White;132.0;336.0;1139.0;929;780;23473;43364.0;English;179.0;247070.7354;USA;2006;8.7;2.39;14.0;R;871577.0
5525;343.0;Color;102.0;7.0;984.0;934;521;771;12570.0;English;265.0;74308819.45;USA;2005;5.2;1.89;17.0;PG;49186871.0
5526;46.0;Color;99.0;0.0;873.0;473;0;2595;40775.0;English;87.0;8800547.871;USA;1985;7.7;2.39;32.0;R;24741700.0
5527;37.0;Color;99.0;675.0;902.0;424;164;853;17322.0;English;93.0;1549963.0;USA;1993;6.5;1.89;19.0;R;418953.0
5528;141.0;Color;131.0;150.0;250.0;77;23;0;67517.0;English;360.0;17833017.84;USA;1999;8.2;1.89;29.0;R;12831121.0
5529;91.0;Color;107.0;0.0;1058.0;430;93;0;12139.0;English;15.0;131823.6492;UK;2015;7.2;1.89;27.0;R;63260.0
5530;138.0;Color;118.0;0.0;897.0;160;100;0;66013.0;English;498.0;10248752.03;Others;1996;8.4;2.39;1.0;R;6197866.0
5531;6.0;Black and White;80.0;0.0;0.0;0;0;0;22.0;English;5.0;23798.15249;USA;2004;5.5;2.39;15.0;R;25918.0
5532;289.0;Color;144.0;0.0;378.0;18;15;27000;105144.0;English;405.0;16567982.0;USA;2012;7.1;1.89;16.0;R;16377274.0
5533;175.0;Color;112.0;93.0;17501.0;3413;942;48889;276026.0;English;80.0;185465787.5;USA;2012;6.7;1.89;5.0;PG-13;55802754.0
5534;171.0;Color;117.0;0.0;38869.0;1314;1185;0;26054.0;English;125.0;62926734.39;USA;2002;5.5;2.39;39.0;R;43119879.0
5535;1.0;Color;162.0;0.0;13899.0;992;0;1287;21528.0;English;101.0;7646509.947;USA;1977;8.6;2.39;14.0;NC-17;25967000.0
5536;435.0;Color;94.0;114.0;24274.0;39;94;28428;130579.0;English;386.0;18995983.72;USA;2006;9.2;1.89;2.0;R;9166863.0
5537;112.0;Color;102.0;241.0;13000.0;891;127;704;14962.0;English;204.0;12578760.0;USA;2003;5.1;1.89;13.0;R;7659747.0
5538;528.0;;170.0;732.0;0.0;0;207;25063;1150174.0;English;2942.0;87825295.1;USA;2009;9.3;2.39;78.0;PG-13;74098862.0
5539;320.0;Color;99.0;0.0;35908.0;23924;1047;23982;192845.0;English;259.0;;USA;2011;7.2;1.89;52.0;R;40962534.0
5540;44.0;Color;80.0;0.0;0.0;610;288;0;93974.0;English;470.0;47856863.7;USA;1993;5.9;1.89;2.0;PG;35096190.0
5541;124.0;Color;109.0;1690.0;0.0;672;335;0;93886.0;English;1.0;35841923.6;USA;2004;6.2;1.89;1.0;R;11169531.0
5542;73.0;Color;120.0;57.0;441.0;602;367;715;18087.0;English;76.0;6998555.811;USA;2003;6.5;2.39;9.0;R;9059588.0
5543;1.0;Color;102.0;135.0;298.0;133;34;0;36115.0;English;21.0;137292349.0;USA;2007;7.0;2.39;39.0;PG-13;42071069.0
5544;69.0;Black and White;115.0;830.0;11962.0;1052;989;173;6099.0;English;127.0;10098948.45;USA;1999;7.1;1.89;15.0;R;4554569.0
5545;758.0;;133.0;363.0;;1027;856;0;259692.0;English;577.0;100745065.6;USA;1998;3.6;1.89;81.0;PG;100018837.0
5546;682.0;Color;37.0;20.0;25058.0;222;0;0;253451.0;English;525.0;218380736.9;USA;2000;5.9;1.89;87.0;NC-17;177343675.0
5547;1.0;Color;85.0;0.0;;0;0;1009;1071.0;English;23.0;23725.81851;USA;2014;6.2;1.89;45.0;R;425899.0
5548;18.0;Color;117.0;84.0;861.0;425;275;285;1573.0;English;29.0;429587.0;USA;2007;5.9;1.89;27.0;R;379643.0
5549;75.0;Color;98.0;39.0;593.0;517;428;320;11815.0;English;117.0;116324974.0;USA;2003;5.6;1.89;16.0;R;22738541.45
